;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
672;673;Уяр;Krasnoyarsk;;"[ 0.          0.78372454  0.          0.          0.          0.
  0.          0.62110857  0.          0.          0.          0.
  0.          0.16510906 -0.          0.47307992 -0.          0.41073916
  0.10864152 -0.         -0.          1.25767946  0.88711134  1.09009865
  2.0688007   0.46965726 -0.         -0.        ]";[0.5489490921524983, 0.6316607840045212, 0.10622752636088768, 0.04165013977719606, 0.10463014427499233, 0.004761411831107688, 0.12996972504829052, 0.18321698855929225, 0.010003530307659552, 0.008549526995155115, 0.021021824032056657, 0.009522823662215376, 0.0, 0.07740027411208812, 0.10478650280642235, 0.1008926907427949, 0.07404362042793201, 0.10678778095044514, 0.5050066659648633, 0.23763907790982577, 0.09155829520241783, 0.41743706963278554, 0.47689628739703654, 0.3987247745980743, 0.4398501036050262, 0.40985263032607017, 0.14767933726101837, 0.23691911274099944]
673;674;Углич;Yaroslavl;Uglichskiy;"[ 0.62959416  0.66595351  0.0893752   0.          0.          0.
  0.0893752   0.37965939  0.          0.          0.          0.
  0.         -0.         -0.         -0.         -0.          0.03035461
  0.91823802 -0.         -0.          0.61861835  0.781874    1.01367174
  0.36117901  0.88919039 -0.         -0.        ]";[0.30238236627980064, 0.6982120630552705, 0.07423322753387955, 0.031185313030333908, 0.1376376588931419, 0.0, 0.10145539446587128, 0.4355482318489545, 0.0, 0.04240951524498138, 0.007341300653469369, 0.0, 0.0, 0.09151621696842832, 0.07198705715303742, 0.23151909851004385, 0.06351194278120101, 0.24636868990718053, 0.4263528236974182, 0.14804066460290258, 0.04798278491446843, 0.7395459765834355, 0.5036435035913365, 0.6016134083061372, 1.0303992907937203, 0.6073246551947471, 0.020245754868052, 0.2092470481792834]
674;675;Каменск-Шахтинский;Rostov;Kamensk-Shakhtinskiy;"[ 0.51740649  0.57429082  0.14735955  0.          0.30723914  0.
  0.07367978  0.48065459  0.          0.19045946  0.11677968  0.
  0.         -0.         -0.         -0.         -0.          0.14330033
  0.94994371 -0.         -0.          0.34548368  0.12324575  0.37550481
 -0.          1.08107542 -0.         -0.        ]";[0.3955011874048859, 0.6154898013640949, 0.0876584438790073, 0.020360298371636353, 0.1890372872280543, 0.01540728329732905, 0.14670556366078136, 0.3979855686590388, 0.030895738654713026, 0.06746181054661754, 0.1062223684074125, 0.02222804038896688, 0.0, 0.17851689669717263, 0.15608463934549666, 0.1333253629445252, 0.08097800739291472, 0.19715216809372033, 0.6537876371643863, 0.3068643947467167, 0.1478358939202607, 0.5230979283028953, 0.44465213847141183, 0.6405635989928377, 0.6768804589033951, 0.6318088922418809, 0.18046908698658948, 0.1689014504613386]
675;676;Нальчик;Kabardino-Balkar;Nal'chik;"[ 0.20846568  0.52913523  0.16134744  0.          0.32269488  0.11013676
  0.28403191  0.53700207  0.11013676  0.13897712  0.31860245  0.17962532
  0.          0.30238376 -0.         -0.         -0.          0.34355284
  0.33432264 -0.         -0.          0.1000445  -0.          0.89588559
  0.62756146  0.26225    -0.         -0.        ]";[0.06948856103980648, 0.6230473764817177, 0.05378248071720734, 0.0, 0.3206802191978035, 0.036712254492388796, 0.09467730371405503, 0.6256696572865407, 0.036712254492388796, 0.04632570735987099, 0.10620081553219529, 0.05987510817232428, 0.0, 0.24918545057842725, 0.0, 0.3279976490721321, 0.0, 0.36255004251565537, 0.11144088014735515, 0.0, 0.0, 0.7689146395552998, 0.5739283188709818, 0.8474266003747483, 1.4201763106539687, 0.12542082733203952, 0.0, 0.0]
676;677;Ухта;Komi;Ukhta;"[ 0.51807859  0.51807859  0.27714378  0.22922215  0.32794276  0.
  0.40351681  0.15646846  0.          0.          0.19744121  0.
  0.         -0.          0.25000986 -0.          0.34538892 -0.
  0.38335083  0.71258474 -0.         -0.         -0.         -0.
 -0.         -0.          0.3191938   0.35161651]";[0.3617499249688678, 0.6105744009734038, 0.10781332667777781, 0.10074092639646984, 0.24897986934363897, 0.0, 0.3220667406123855, 0.19990939826824938, 0.0, 0.0, 0.06568052792368725, 0.016525492037084845, 0.0, 0.1907529856077503, 0.15061082192820288, 0.15864190803148698, 0.08619577725001507, 0.07245584144081563, 0.2424081176422455, 0.31074436128761046, 0.07845655436295773, 0.34560094520708595, 0.42210446892001424, 0.3543257920953423, 0.4677101632784014, 0.18799845323740266, 0.1557987766065466, 0.43041710709990727]
677;678;Зверево;Rostov;;"[ 0.60474552  0.64078459  0.          0.          0.          0.
  0.08571528  0.46511381  0.          0.          0.          0.
  0.         -0.         -0.          0.07917926 -0.          0.11651295
  0.92127087 -0.         -0.          0.80836333  0.92976459  1.26676793
  0.73777706  0.98112688 -0.         -0.        ]";[0.3955011874048859, 0.6154898013640949, 0.0876584438790073, 0.020360298371636353, 0.1890372872280543, 0.01540728329732905, 0.14670556366078136, 0.3979855686590388, 0.030895738654713026, 0.06746181054661754, 0.1062223684074125, 0.02222804038896688, 0.0, 0.17851689669717263, 0.15608463934549666, 0.1333253629445252, 0.08097800739291472, 0.19715216809372033, 0.6537876371643863, 0.3068643947467167, 0.1478358939202607, 0.5230979283028953, 0.44465213847141183, 0.6405635989928377, 0.6768804589033951, 0.6318088922418809, 0.18046908698658948, 0.1689014504613386]
678;679;Тулун;Irkutsk;Tulun;"[ 0.13825423  0.69740884  0.27650847  0.13825423  0.13825423  0.
  0.32101639  0.47828106  0.21912777  0.          0.          0.
  0.          0.03235947  0.12405741  0.18371199 -0.          0.00299378
  0.25258331 -0.         -0.          0.04375315  0.17977135  0.20000257
 -0.          0.22258002 -0.          0.09245591]";[0.08548790060431703, 0.6233302525819759, 0.1941921051363196, 0.08713022953195437, 0.30262818906305244, 0.0, 0.2775253732342945, 0.38103589769317936, 0.06581420460694587, 0.089538784297864, 0.019569736547804716, 0.05717767139414634, 0.0, 0.12497733496599514, 0.12035162288381053, 0.17768303572309005, 0.03474782773494606, 0.11882262866488569, 0.11606398661070959, 0.14046337189084673, 0.07793150859084409, 0.29025019021848697, 0.27183762145363244, 0.3117840566937009, 0.40101506334409703, 0.10846192341008902, 0.0727892167850785, 0.17952529010408458]
679;680;Южно-Сухокумск;Dagestan;Nogayskiy;"[ 0.          0.66313068  0.          0.          0.          0.
  0.          0.74850364  0.          0.          0.          0.
  0.          0.045294   -0.          0.52981692 -0.          0.54235478
  0.14577767 -0.         -0.          1.41848925  0.82354499  1.10358038
  2.31019359  0.690728   -0.         -0.        ]";[0.05941319317444701, 0.6147479938004147, 0.03093514470816664, 0.0, 0.18853784271622936, 0.0, 0.09385275622597745, 0.6563101184141332, 0.0, 0.05505882978022003, 0.047762604697946, 0.03093514470816664, 0.013323041646415549, 0.14466733969769835, 0.0, 0.3771320891911636, 0.019648086925106008, 0.4377161698471578, 0.36224569966653924, 0.05444936207100544, 0.0, 0.9896671360254686, 0.5524542821706365, 0.8987010940840342, 1.7126641472396273, 0.6483821685505659, 0.0, 0.0]
680;681;Катав-Ивановск;Chelyabinsk;Katav-Ivanovsky District;"[ 0.          0.64374437  0.          0.          0.15749241  0.
  0.          0.74885869  0.          0.          0.          0.
  0.          0.07153628 -0.          0.51115167 -0.          0.47752058
  0.06837549 -0.         -0.          1.07349879  0.63299677  0.9475117
  1.94197344  0.2491245  -0.         -0.        ]";[0.1823729432577132, 0.6548851078745886, 0.016543893418728303, 0.04733672766807138, 0.08279676927521813, 0.0025467790843409846, 0.06966467324307281, 0.5931577762199215, 0.0, 0.03744870578288647, 0.0, 0.0, 0.0, 0.07071962637742188, 0.11762659141695087, 0.33356700798508776, 0.07403963212469752, 0.3816213589517299, 0.3538170607233929, 0.21085106452088417, 0.08997152630512525, 0.8745017646425093, 0.5299288590766038, 0.8682014438925009, 1.395162225859887, 0.5856065204520008, 0.14472163324211074, 0.11988406092305907]
681;682;Бронницы;Moscow Oblast;Bronnicy;"[ 0.          0.69616096  0.          0.          0.09837206  0.
  0.          0.71111382  0.          0.          0.          0.
  0.          0.15349709 -0.          0.47657897 -0.          0.52578651
  0.32169654 -0.         -0.          1.25819127  0.8151556   1.2078554
  2.09850006  0.69224499 -0.         -0.        ]";[0.2822264806660947, 0.6995024539531512, 0.0, 0.0, 0.07249089555311017, 0.0, 0.07117277128507331, 0.34651667511450274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2067503623007747, 0.010816996204625184, 0.2553758548924321, 0.017314717098162503, 0.24093120593482342, 0.5695794137953136, 0.20482324126015097, 0.02066165616704293, 0.7915495300462139, 0.7496818772144688, 0.8843768000870225, 1.0760706165055496, 0.6359419629706863, 0.057512766459907286, 0.02471439050208056]
682;683;Светлоград;Stavropol;;"[ 0.33285663  0.58869749  0.17882509  0.          0.21621061  0.
  0.21621061  0.60470852  0.07701577  0.19908289  0.07701577  0.
  0.          0.06619077 -0.         -0.         -0.          0.34556487
  0.91272084 -0.         -0.          0.58399257  0.02264876  0.50299081
  0.55560487  1.26411129 -0.         -0.        ]";[0.34334762259665574, 0.5602781945459772, 0.1470637548885447, 0.058654549680389904, 0.2933974870662038, 0.03427640201399086, 0.2524938970479426, 0.43378293971239223, 0.06123120897119774, 0.10935468435282888, 0.1644632660954012, 0.05273524683587275, 0.013339577783801003, 0.19567146329879737, 0.19432028973703055, 0.09911651260672416, 0.05496474966585094, 0.16288617318844162, 0.5612004317132487, 0.13487636177385165, 0.16512947384486468, 0.2928750881120802, 0.2623973010701427, 0.4923869538791369, 0.44690743453926207, 0.47797171915777314, 0.07197436119088568, 0.22777554602369304]
683;684;Махачкала;Dagestan;Makhachkala;"[ 0.29706597  0.42808696  0.15467572  0.          0.49357812  0.
  0.46926378  0.37973598  0.          0.10558261  0.23881302  0.15467572
  0.06661521  0.37362368 -0.         -0.          0.09824043  0.16780908
  0.70521876  0.27224681 -0.         -0.         -0.          0.22443837
  0.44043972  0.34073573 -0.         -0.        ]";[0.05941319317444701, 0.6147479938004147, 0.03093514470816664, 0.0, 0.18853784271622936, 0.0, 0.09385275622597745, 0.6563101184141332, 0.0, 0.05505882978022003, 0.047762604697946, 0.03093514470816664, 0.013323041646415549, 0.14466733969769835, 0.0, 0.3771320891911636, 0.019648086925106008, 0.4377161698471578, 0.36224569966653924, 0.05444936207100544, 0.0, 0.9896671360254686, 0.5524542821706365, 0.8987010940840342, 1.7126641472396273, 0.6483821685505659, 0.0, 0.0]
684;685;Набережные Челны;Tatarstan;Naberezhnye Chelny;"[ 0.42411757  0.4884519   0.23915583  0.28831941  0.31720249  0.10573416
  0.37650633  0.34488999  0.          0.21146833  0.15489775  0.
  0.         -0.          0.5757404  -0.          0.42300966 -0.
 -0.          0.49093783  0.58656798 -0.         -0.         -0.
 -0.         -0.         -0.          1.17958855]";[0.16498343813789354, 0.6483341737687999, 0.05873343206463546, 0.043899351236048066, 0.2593036117922224, 0.014230447140472646, 0.1091491988309554, 0.5565984081498823, 0.0, 0.061356506944522625, 0.03197506319300129, 0.008965979964943646, 0.0, 0.15215927536395504, 0.18330231686799614, 0.2894093213908159, 0.1228745865994647, 0.26436847372241534, 0.2142677330925081, 0.2194136598935184, 0.17091151930835077, 0.7498534325656112, 0.4956416159428618, 0.6855263374291313, 1.1624930544362873, 0.3261443011363821, 0.1615044145738898, 0.26723781383888967]
685;686;Кузнецк;Penza;;"[ 0.61463741  0.64213556  0.08491338  0.13458452  0.          0.
  0.19716276  0.31421684  0.          0.13458452  0.16982676  0.
  0.          0.02362659 -0.         -0.         -0.          0.02696702
  0.7898981   0.08292942 -0.          0.29815287  0.61701834  1.10264378
  0.09081359  0.88168914 -0.         -0.        ]";[0.4209918637696949, 0.6574850374657715, 0.04484229141683553, 0.05279335372780496, 0.09911392562334052, 0.0, 0.16510266618857478, 0.3663189045563306, 0.008591741324507777, 0.05572345470795127, 0.04144444824086581, 0.013617587815241144, 0.0, 0.12906603832432345, 0.14987629197460198, 0.15737501265684434, 0.09054675702201269, 0.14770742129493455, 0.5527913681107872, 0.3045941059474915, 0.12882440559994346, 0.5821057738892238, 0.6644809322890569, 0.7933013175613776, 0.692652666966704, 0.5646269281229775, 0.13529794938358794, 0.21071776495610295]
686;687;Судогда;Vladimir;Sudogodskiy;"[ 0.          0.69285575  0.          0.          0.15273674  0.
  0.          0.70471441  0.          0.          0.          0.
  0.          0.1500686  -0.          0.48181781 -0.          0.48115181
  0.31877787 -0.         -0.          1.10710443  0.70606758  1.0969021
  1.91276498  0.59611406 -0.         -0.        ]";[0.267333172510584, 0.6694313394867997, 0.04863623324609994, 0.0639202298972891, 0.14719345931611225, 0.0, 0.08236903094387116, 0.49228551131948, 0.0, 0.06595874768969202, 0.0, 0.0, 0.0, 0.09820866655617695, 0.12405058285569572, 0.24231178644476242, 0.07669203945242525, 0.2796203346612183, 0.3677646916833353, 0.25229845493134007, 0.05690133751407532, 0.6436435450792081, 0.4143256628195507, 0.6538269337889698, 0.9860093361122145, 0.48705719927643343, 0.154822029619734, 0.09597729136176979]
687;688;Полевской;Sverdlovsk;Polevskoy;"[ 0.          0.63537696  0.          0.          0.13682098  0.
  0.          0.7599843   0.          0.          0.          0.
  0.          0.10556372 -0.          0.49849075 -0.          0.55560022
  0.28583188 -0.         -0.          1.21840868  0.70286006  1.14180577
  2.05355567  0.66340708 -0.         -0.        ]";[0.08145428137485804, 0.6254137895858735, 0.00916632366411394, 0.005510301586231294, 0.18243348631084783, 0.00193069564796093, 0.051040443849133664, 0.6650760486999077, 0.0050311133282356, 0.026835299688065854, 0.006500244461033475, 0.0, 0.0, 0.11704341875884901, 0.11110905607669028, 0.4074927662756772, 0.07051229231536786, 0.41564060988669144, 0.3271900963145027, 0.1991744286769409, 0.11175786200014648, 0.9186185594202, 0.5924913574708934, 0.9801027069469098, 1.5837670156622896, 0.526420298136845, 0.1505034296476513, 0.10484967008058588]
688;689;Симеиз;Crimea;Yaltynska;"[ 0.          0.60683784  0.          0.          0.64121015  0.
  0.          0.46967795  0.          0.          0.          0.
  0.          0.42873695 -0.          0.28366106 -0.          0.13027494
  0.09670916 -0.         -0.          0.4602547   0.67056718  0.56836797
  0.75000398 -0.         -0.         -0.        ]";[0.27980858618474946, 0.4865806800600485, 0.14635640499170532, 0.06918978944977981, 0.426052958529635, 0.03825024139540581, 0.2211856412358397, 0.46036216561731963, 0.030710140593809845, 0.1355753943908679, 0.0925883774607021, 0.06946666856315942, 0.005554772146519228, 0.16166300720488916, 0.10464913435880337, 0.08412720915913885, 0.049161641221954294, 0.138161729247917, 0.4977165832442898, 0.07518174770955048, 0.06053191409692296, 0.2583237762815311, 0.23180596158458536, 0.44637657650622287, 0.4208583882862408, 0.5109915853814272, 0.0, 0.045121474369426824]
689;690;Пласт;Chelyabinsk;Plast;"[ 0.          0.62605666  0.          0.          0.18773904  0.
  0.          0.73318562  0.          0.18773904  0.          0.
  0.          0.00555507 -0.          0.31942633 -0.          0.57908074
  0.41923993 -0.         -0.          0.97905885  0.05292268  0.64150019
  1.45401595  1.0176144  -0.         -0.        ]";[0.1823729432577132, 0.6548851078745886, 0.016543893418728303, 0.04733672766807138, 0.08279676927521813, 0.0025467790843409846, 0.06966467324307281, 0.5931577762199215, 0.0, 0.03744870578288647, 0.0, 0.0, 0.0, 0.07071962637742188, 0.11762659141695087, 0.33356700798508776, 0.07403963212469752, 0.3816213589517299, 0.3538170607233929, 0.21085106452088417, 0.08997152630512525, 0.8745017646425093, 0.5299288590766038, 0.8682014438925009, 1.395162225859887, 0.5856065204520008, 0.14472163324211074, 0.11988406092305907]
690;691;Майкоп;Adygea;;"[ 0.54986402  0.60362567  0.12391034  0.          0.23453617  0.
  0.07817872  0.49138471  0.          0.12391034  0.          0.
  0.         -0.         -0.         -0.         -0.          0.13840365
  1.0504569  -0.         -0.          0.57437996  0.44931124  0.71228805
  0.29358672  1.17772336 -0.         -0.        ]";[0.549864022709484, 0.6036256682860425, 0.1239103429865817, 0.0, 0.23453616649643627, 0.0, 0.07817872216547876, 0.49138471376671544, 0.0, 0.1239103429865817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1384036470821093, 1.0504569014839615, 0.0, 0.0, 0.5743799572491146, 0.44931123548226837, 0.7122880537553151, 0.2935867207356472, 1.1777233649884238, 0.0, 0.0]
